datetime,region,demand
2021-06-16 05:00:00,24,12
2021-06-16 05:00:00,25,0
2021-06-16 05:00:00,26,1
2021-06-16 05:00:00,27,4
2021-06-16 05:00:00,28,5
2021-06-16 05:00:00,29,7
2021-06-16 05:00:00,30,5
2021-06-16 05:00:00,31,16
2021-06-16 05:00:00,32,1
2021-06-16 05:00:00,33,2
2021-06-16 05:00:00,34,6
2021-06-16 05:00:00,35,6
2021-06-16 05:00:00,36,17
2021-06-16 05:00:00,37,2
2021-06-16 05:00:00,38,20
2021-06-16 05:00:00,39,1
2021-06-16 05:00:00,40,2
2021-06-16 05:00:00,41,2
2021-06-16 05:00:00,42,6
2021-06-16 05:00:00,43,13
2021-06-16 05:00:00,44,2
2021-06-16 05:00:00,45,12
2021-06-16 05:00:00,46,1
2021-06-16 05:00:00,47,2
2021-06-16 05:00:00,48,0
2021-06-16 05:00:00,49,8
2021-06-16 05:00:00,50,47
2021-06-16 05:00:00,51,15
2021-06-16 05:00:00,52,9
2021-06-16 05:00:00,53,4
2021-06-16 05:00:00,54,4
2021-06-16 05:00:00,55,1
2021-06-16 05:00:00,56,2
2021-06-16 05:00:00,57,63
2021-06-16 05:00:00,58,14
2021-06-16 05:00:00,59,21
2021-06-16 05:00:00,60,1
2021-06-16 05:00:00,61,4
2021-06-16 05:00:00,62,1
2021-06-16 05:00:00,63,0
2021-06-16 05:00:00,64,19
2021-06-16 05:00:00,65,17
2021-06-16 05:00:00,66,24
2021-06-16 05:00:00,67,1
2021-06-16 05:00:00,68,4
2021-06-16 05:00:00,69,3
2021-06-16 05:00:00,70,0
2021-06-16 05:00:00,71,23
2021-06-16 05:00:00,72,15
2021-06-16 05:00:00,73,21
2021-06-16 05:00:00,74,8
2021-06-16 05:00:00,75,2
2021-06-16 05:00:00,76,3
2021-06-16 05:00:00,77,0
2021-06-16 05:00:00,78,6
2021-06-16 05:00:00,79,12
2021-06-16 05:00:00,80,9
2021-06-16 05:00:00,81,14
2021-06-16 05:00:00,82,3
2021-06-16 05:00:00,83,4
2021-06-16 06:00:00,0,11
2021-06-16 06:00:00,1,10
2021-06-16 06:00:00,2,11
2021-06-16 06:00:00,3,3
2021-06-16 06:00:00,4,4
2021-06-16 06:00:00,5,0
2021-06-16 06:00:00,6,0
2021-06-16 06:00:00,7,0
2021-06-16 06:00:00,8,21
2021-06-16 06:00:00,9,15
2021-06-16 06:00:00,10,8
2021-06-16 06:00:00,11,0
2021-06-16 06:00:00,12,0
2021-06-16 06:00:00,13,0
2021-06-16 06:00:00,14,5
2021-06-16 06:00:00,15,29
2021-06-16 06:00:00,16,22
2021-06-16 06:00:00,17,11
2021-06-16 06:00:00,18,0
2021-06-16 06:00:00,19,3
2021-06-16 06:00:00,20,5
2021-06-16 06:00:00,21,24
2021-06-16 06:00:00,22,35
2021-06-16 06:00:00,23,13
2021-06-16 06:00:00,24,19
2021-06-16 06:00:00,25,1
2021-06-16 06:00:00,26,6
2021-06-16 06:00:00,27,10
2021-06-16 06:00:00,28,10
2021-06-16 06:00:00,29,43
2021-06-16 06:00:00,30,5
2021-06-16 06:00:00,31,48
2021-06-16 06:00:00,32,4
2021-06-16 06:00:00,33,6
2021-06-16 06:00:00,34,9
2021-06-16 06:00:00,35,16
2021-06-16 06:00:00,36,52
2021-06-16 06:00:00,37,12
2021-06-16 06:00:00,38,55
2021-06-16 06:00:00,39,1
2021-06-16 06:00:00,40,12
2021-06-16 06:00:00,41,10
2021-06-16 06:00:00,42,27
2021-06-16 06:00:00,43,43
2021-06-16 06:00:00,44,6
2021-06-16 06:00:00,45,43
2021-06-16 06:00:00,46,1
2021-06-16 06:00:00,47,18
2021-06-16 06:00:00,48,0
2021-06-16 06:00:00,49,24
2021-06-16 06:00:00,50,157
2021-06-16 06:00:00,51,71
2021-06-16 06:00:00,52,27
2021-06-16 06:00:00,53,3
2021-06-16 06:00:00,54,5
2021-06-16 06:00:00,55,0
2021-06-16 06:00:00,56,11
2021-06-16 06:00:00,57,160
2021-06-16 06:00:00,58,112
2021-06-16 06:00:00,59,57
2021-06-16 06:00:00,60,2
2021-06-16 06:00:00,61,8
2021-06-16 06:00:00,62,3
2021-06-16 06:00:00,63,4
2021-06-16 06:00:00,64,97
2021-06-16 06:00:00,65,50
2021-06-16 06:00:00,66,83
2021-06-16 06:00:00,67,5
2021-06-16 06:00:00,68,7
2021-06-16 06:00:00,69,13
2021-06-16 06:00:00,70,0
2021-06-16 06:00:00,71,64
2021-06-16 06:00:00,72,48
2021-06-16 06:00:00,73,95
2021-06-16 06:00:00,74,19
2021-06-16 06:00:00,75,9
2021-06-16 06:00:00,76,26
2021-06-16 06:00:00,77,0
2021-06-16 06:00:00,78,20
2021-06-16 06:00:00,79,42
2021-06-16 06:00:00,80,62
2021-06-16 06:00:00,81,37
2021-06-16 06:00:00,82,11
2021-06-16 06:00:00,83,14
2021-06-16 07:00:00,0,11
2021-06-16 07:00:00,1,13
2021-06-16 07:00:00,2,22
2021-06-16 07:00:00,3,5
2021-06-16 07:00:00,4,0
2021-06-16 07:00:00,5,0
2021-06-16 07:00:00,6,0
2021-06-16 07:00:00,7,5
2021-06-16 07:00:00,8,38
2021-06-16 07:00:00,9,40
2021-06-16 07:00:00,10,16
2021-06-16 07:00:00,11,3
2021-06-16 07:00:00,12,0
2021-06-16 07:00:00,13,0
2021-06-16 07:00:00,14,28
2021-06-16 07:00:00,15,53
2021-06-16 07:00:00,16,35
2021-06-16 07:00:00,17,16
2021-06-16 07:00:00,18,0
2021-06-16 07:00:00,19,9
2021-06-16 07:00:00,20,7
2021-06-16 07:00:00,21,44
2021-06-16 07:00:00,22,63
2021-06-16 07:00:00,23,25
2021-06-16 07:00:00,24,59
2021-06-16 07:00:00,25,1
2021-06-16 07:00:00,26,11
2021-06-16 07:00:00,27,16
2021-06-16 07:00:00,28,39
2021-06-16 07:00:00,29,84
2021-06-16 07:00:00,30,16
2021-06-16 07:00:00,31,108
2021-06-16 07:00:00,32,3
2021-06-16 07:00:00,33,24
2021-06-16 07:00:00,34,29
2021-06-16 07:00:00,35,39
2021-06-16 07:00:00,36,97
2021-06-16 07:00:00,37,32
2021-06-16 07:00:00,38,132
2021-06-16 07:00:00,39,6
2021-06-16 07:00:00,40,15
2021-06-16 07:00:00,41,4
2021-06-16 07:00:00,42,54
2021-06-16 07:00:00,43,88
2021-06-16 07:00:00,44,23
2021-06-16 07:00:00,45,66
2021-06-16 07:00:00,46,13
2021-06-16 07:00:00,47,19
2021-06-16 07:00:00,48,4
2021-06-16 07:00:00,49,48
2021-06-16 07:00:00,50,165
2021-06-16 07:00:00,51,125
2021-06-16 07:00:00,52,42
2021-06-16 07:00:00,53,8
2021-06-16 07:00:00,54,10
2021-06-16 07:00:00,55,2
2021-06-16 07:00:00,56,53
2021-06-16 07:00:00,57,157
2021-06-16 07:00:00,58,112
2021-06-16 07:00:00,59,122
2021-06-16 07:00:00,60,3
2021-06-16 07:00:00,61,23
2021-06-16 07:00:00,62,3
2021-06-16 07:00:00,63,8
2021-06-16 07:00:00,64,188
2021-06-16 07:00:00,65,119
2021-06-16 07:00:00,66,150
2021-06-16 07:00:00,67,5
2021-06-16 07:00:00,68,39
2021-06-16 07:00:00,69,36
2021-06-16 07:00:00,70,0
2021-06-16 07:00:00,71,150
2021-06-16 07:00:00,72,117
2021-06-16 07:00:00,73,161
2021-06-16 07:00:00,74,41
2021-06-16 07:00:00,75,23
2021-06-16 07:00:00,76,47
2021-06-16 07:00:00,77,0
2021-06-16 07:00:00,78,49
2021-06-16 07:00:00,79,65
2021-06-16 07:00:00,80,130
2021-06-16 07:00:00,81,67
2021-06-16 07:00:00,82,25
2021-06-16 07:00:00,83,29
2021-06-16 08:00:00,0,14
2021-06-16 08:00:00,1,15
2021-06-16 08:00:00,2,36
2021-06-16 08:00:00,3,10
2021-06-16 08:00:00,4,6
2021-06-16 08:00:00,5,0
2021-06-16 08:00:00,6,0
2021-06-16 08:00:00,7,13
2021-06-16 08:00:00,8,47
2021-06-16 08:00:00,9,43
2021-06-16 08:00:00,10,18
2021-06-16 08:00:00,11,1
2021-06-16 08:00:00,12,0
2021-06-16 08:00:00,13,0
2021-06-16 08:00:00,14,40
2021-06-16 08:00:00,15,80
2021-06-16 08:00:00,16,53
2021-06-16 08:00:00,17,26
2021-06-16 08:00:00,18,0
2021-06-16 08:00:00,19,8
2021-06-16 08:00:00,20,7
2021-06-16 08:00:00,21,54
2021-06-16 08:00:00,22,67
2021-06-16 08:00:00,23,39
2021-06-16 08:00:00,24,66
2021-06-16 08:00:00,25,2
2021-06-16 08:00:00,26,15
2021-06-16 08:00:00,27,28
2021-06-16 08:00:00,28,40
2021-06-16 08:00:00,29,53
2021-06-16 08:00:00,30,24
2021-06-16 08:00:00,31,115
2021-06-16 08:00:00,32,4
2021-06-16 08:00:00,33,21
2021-06-16 08:00:00,34,22
2021-06-16 08:00:00,35,63
2021-06-16 08:00:00,36,75
2021-06-16 08:00:00,37,43
2021-06-16 08:00:00,38,156
2021-06-16 08:00:00,39,3
2021-06-16 08:00:00,40,18
2021-06-16 08:00:00,41,15
2021-06-16 08:00:00,42,62
2021-06-16 08:00:00,43,81
2021-06-16 08:00:00,44,46
2021-06-16 08:00:00,45,102
2021-06-16 08:00:00,46,6
2021-06-16 08:00:00,47,24
2021-06-16 08:00:00,48,0
2021-06-16 08:00:00,49,94
2021-06-16 08:00:00,50,221
2021-06-16 08:00:00,51,159
2021-06-16 08:00:00,52,84
2021-06-16 08:00:00,53,24
2021-06-16 08:00:00,54,17
2021-06-16 08:00:00,55,2
2021-06-16 08:00:00,56,73
2021-06-16 08:00:00,57,162
2021-06-16 08:00:00,58,169
2021-06-16 08:00:00,59,157
2021-06-16 08:00:00,60,3
2021-06-16 08:00:00,61,28
2021-06-16 08:00:00,62,7
2021-06-16 08:00:00,63,13
2021-06-16 08:00:00,64,303
2021-06-16 08:00:00,65,180
2021-06-16 08:00:00,66,171
2021-06-16 08:00:00,67,7
2021-06-16 08:00:00,68,37
2021-06-16 08:00:00,69,63
2021-06-16 08:00:00,70,0
2021-06-16 08:00:00,71,220
2021-06-16 08:00:00,72,206
2021-06-16 08:00:00,73,335
2021-06-16 08:00:00,74,74
2021-06-16 08:00:00,75,38
2021-06-16 08:00:00,76,67
2021-06-16 08:00:00,77,0
2021-06-16 08:00:00,78,79
2021-06-16 08:00:00,79,118
2021-06-16 08:00:00,80,221
2021-06-16 08:00:00,81,103
2021-06-16 08:00:00,82,42
2021-06-16 08:00:00,83,37
2021-06-16 09:00:00,0,15
2021-06-16 09:00:00,1,23
2021-06-16 09:00:00,2,23
2021-06-16 09:00:00,3,2
2021-06-16 09:00:00,4,4
2021-06-16 09:00:00,5,1
2021-06-16 09:00:00,6,0
2021-06-16 09:00:00,7,9
2021-06-16 09:00:00,8,58
2021-06-16 09:00:00,9,23
2021-06-16 09:00:00,10,18
2021-06-16 09:00:00,11,0
2021-06-16 09:00:00,12,0
2021-06-16 09:00:00,13,0
2021-06-16 09:00:00,14,20
2021-06-16 09:00:00,15,43
2021-06-16 09:00:00,16,41
2021-06-16 09:00:00,17,18
2021-06-16 09:00:00,18,0
2021-06-16 09:00:00,19,3
2021-06-16 09:00:00,20,10
2021-06-16 09:00:00,21,20
2021-06-16 09:00:00,22,40
2021-06-16 09:00:00,23,36
2021-06-16 09:00:00,24,60
2021-06-16 09:00:00,25,2
2021-06-16 09:00:00,26,17
2021-06-16 09:00:00,27,12
2021-06-16 09:00:00,28,18
2021-06-16 09:00:00,29,43
2021-06-16 09:00:00,30,17
2021-06-16 09:00:00,31,53
2021-06-16 09:00:00,32,5
2021-06-16 09:00:00,33,14
2021-06-16 09:00:00,34,25
2021-06-16 09:00:00,35,31
2021-06-16 09:00:00,36,57
2021-06-16 09:00:00,37,44
2021-06-16 09:00:00,38,91
2021-06-16 09:00:00,39,6
2021-06-16 09:00:00,40,11
2021-06-16 09:00:00,41,8
2021-06-16 09:00:00,42,48
2021-06-16 09:00:00,43,62
2021-06-16 09:00:00,44,56
2021-06-16 09:00:00,45,82
2021-06-16 09:00:00,46,4
2021-06-16 09:00:00,47,26
2021-06-16 09:00:00,48,2
2021-06-16 09:00:00,49,36
2021-06-16 09:00:00,50,187
2021-06-16 09:00:00,51,131
2021-06-16 09:00:00,52,55
2021-06-16 09:00:00,53,10
2021-06-16 09:00:00,54,14
2021-06-16 09:00:00,55,3
2021-06-16 09:00:00,56,53
2021-06-16 09:00:00,57,154
2021-06-16 09:00:00,58,150
2021-06-16 09:00:00,59,95
2021-06-16 09:00:00,60,2
2021-06-16 09:00:00,61,22
2021-06-16 09:00:00,62,9
2021-06-16 09:00:00,63,8
2021-06-16 09:00:00,64,242
2021-06-16 09:00:00,65,170
2021-06-16 09:00:00,66,116
2021-06-16 09:00:00,67,6
2021-06-16 09:00:00,68,33
2021-06-16 09:00:00,69,50
2021-06-16 09:00:00,70,0
2021-06-16 09:00:00,71,165
2021-06-16 09:00:00,72,197
2021-06-16 09:00:00,73,240
2021-06-16 09:00:00,74,41
2021-06-16 09:00:00,75,44
2021-06-16 09:00:00,76,62
2021-06-16 09:00:00,77,0
2021-06-16 09:00:00,78,62
2021-06-16 09:00:00,79,127
2021-06-16 09:00:00,80,179
2021-06-16 09:00:00,81,86
2021-06-16 09:00:00,82,35
2021-06-16 09:00:00,83,39
2021-06-16 10:00:00,0,12
2021-06-16 10:00:00,1,18
2021-06-16 10:00:00,2,31
2021-06-16 10:00:00,3,11
2021-06-16 10:00:00,4,1
2021-06-16 10:00:00,5,0
2021-06-16 10:00:00,6,0
2021-06-16 10:00:00,7,11
2021-06-16 10:00:00,8,45
2021-06-16 10:00:00,9,34
2021-06-16 10:00:00,10,15
2021-06-16 10:00:00,11,2
2021-06-16 10:00:00,12,0
2021-06-16 10:00:00,13,0
2021-06-16 10:00:00,14,12
2021-06-16 10:00:00,15,57
2021-06-16 10:00:00,16,42
2021-06-16 10:00:00,17,6
2021-06-16 10:00:00,18,0
2021-06-16 10:00:00,19,1
2021-06-16 10:00:00,20,9
2021-06-16 10:00:00,21,15
2021-06-16 10:00:00,22,36
2021-06-16 10:00:00,23,33
2021-06-16 10:00:00,24,33
2021-06-16 10:00:00,25,0
2021-06-16 10:00:00,26,17
2021-06-16 10:00:00,27,16
2021-06-16 10:00:00,28,7
2021-06-16 10:00:00,29,45
2021-06-16 10:00:00,30,18
2021-06-16 10:00:00,31,53
2021-06-16 10:00:00,32,6
2021-06-16 10:00:00,33,11
2021-06-16 10:00:00,34,22
2021-06-16 10:00:00,35,20
2021-06-16 10:00:00,36,64
2021-06-16 10:00:00,37,53
2021-06-16 10:00:00,38,81
2021-06-16 10:00:00,39,4
2021-06-16 10:00:00,40,13
2021-06-16 10:00:00,41,7
2021-06-16 10:00:00,42,26
2021-06-16 10:00:00,43,63
2021-06-16 10:00:00,44,78
2021-06-16 10:00:00,45,66
2021-06-16 10:00:00,46,3
2021-06-16 10:00:00,47,18
2021-06-16 10:00:00,48,1
2021-06-16 10:00:00,49,21
2021-06-16 10:00:00,50,131
2021-06-16 10:00:00,51,116
2021-06-16 10:00:00,52,50
2021-06-16 10:00:00,53,12
2021-06-16 10:00:00,54,10
2021-06-16 10:00:00,55,0
2021-06-16 10:00:00,56,49
2021-06-16 10:00:00,57,106
2021-06-16 10:00:00,58,118
2021-06-16 10:00:00,59,76
2021-06-16 10:00:00,60,4
2021-06-16 10:00:00,61,12
2021-06-16 10:00:00,62,6
2021-06-16 10:00:00,63,3
2021-06-16 10:00:00,64,199
2021-06-16 10:00:00,65,147
2021-06-16 10:00:00,66,100
2021-06-16 10:00:00,67,13
2021-06-16 10:00:00,68,12
2021-06-16 10:00:00,69,28
2021-06-16 10:00:00,70,0
2021-06-16 10:00:00,71,142
2021-06-16 10:00:00,72,114
2021-06-16 10:00:00,73,193
2021-06-16 10:00:00,74,37
2021-06-16 10:00:00,75,29
2021-06-16 10:00:00,76,45
2021-06-16 10:00:00,77,0
2021-06-16 10:00:00,78,45
2021-06-16 10:00:00,79,110
2021-06-16 10:00:00,80,129
2021-06-16 10:00:00,81,82
2021-06-16 10:00:00,82,19
2021-06-16 10:00:00,83,30
2021-06-16 11:00:00,0,22
2021-06-16 11:00:00,1,21
2021-06-16 11:00:00,2,26
2021-06-16 11:00:00,3,4
2021-06-16 11:00:00,4,0
2021-06-16 11:00:00,5,1
2021-06-16 11:00:00,6,0
2021-06-16 11:00:00,7,8
2021-06-16 11:00:00,8,43
2021-06-16 11:00:00,9,35
2021-06-16 11:00:00,10,17
2021-06-16 11:00:00,11,3
2021-06-16 11:00:00,12,0
2021-06-16 11:00:00,13,0
2021-06-16 11:00:00,14,8
2021-06-16 11:00:00,15,64
2021-06-16 11:00:00,16,29
2021-06-16 11:00:00,17,32
2021-06-16 11:00:00,18,0
2021-06-16 11:00:00,19,3
2021-06-16 11:00:00,20,11
2021-06-16 11:00:00,21,25
2021-06-16 11:00:00,22,36
2021-06-16 11:00:00,23,41
2021-06-16 11:00:00,24,44
2021-06-16 11:00:00,25,4
2021-06-16 11:00:00,26,13
2021-06-16 11:00:00,27,9
2021-06-16 11:00:00,28,12
2021-06-16 11:00:00,29,37
2021-06-16 11:00:00,30,22
2021-06-16 11:00:00,31,57
2021-06-16 11:00:00,32,1
2021-06-16 11:00:00,33,16
2021-06-16 11:00:00,34,22
2021-06-16 11:00:00,35,31
2021-06-16 11:00:00,36,91
2021-06-16 11:00:00,37,62
2021-06-16 11:00:00,38,85
2021-06-16 11:00:00,39,4
2021-06-16 11:00:00,40,7
2021-06-16 11:00:00,41,11
2021-06-16 11:00:00,42,36
2021-06-16 11:00:00,43,88
2021-06-16 11:00:00,44,75
2021-06-16 11:00:00,45,71
2021-06-16 11:00:00,46,4
2021-06-16 11:00:00,47,16
2021-06-16 11:00:00,48,2
2021-06-16 11:00:00,49,21
2021-06-16 11:00:00,50,127
2021-06-16 11:00:00,51,133
2021-06-16 11:00:00,52,53
2021-06-16 11:00:00,53,8
2021-06-16 11:00:00,54,14
2021-06-16 11:00:00,55,2
2021-06-16 11:00:00,56,45
2021-06-16 11:00:00,57,103
2021-06-16 11:00:00,58,146
2021-06-16 11:00:00,59,70
2021-06-16 11:00:00,60,1
2021-06-16 11:00:00,61,16
2021-06-16 11:00:00,62,6
2021-06-16 11:00:00,63,0
2021-06-16 11:00:00,64,177
2021-06-16 11:00:00,65,165
2021-06-16 11:00:00,66,78
2021-06-16 11:00:00,67,7
2021-06-16 11:00:00,68,20
2021-06-16 11:00:00,69,33
2021-06-16 11:00:00,70,0
2021-06-16 11:00:00,71,162
2021-06-16 11:00:00,72,179
2021-06-16 11:00:00,73,173
2021-06-16 11:00:00,74,33
2021-06-16 11:00:00,75,29
2021-06-16 11:00:00,76,48
2021-06-16 11:00:00,77,0
2021-06-16 11:00:00,78,54
2021-06-16 11:00:00,79,118
2021-06-16 11:00:00,80,184
2021-06-16 11:00:00,81,86
2021-06-16 11:00:00,82,24
2021-06-16 11:00:00,83,28
2021-06-16 12:00:00,0,12
2021-06-16 12:00:00,1,18
2021-06-16 12:00:00,2,25
2021-06-16 12:00:00,3,8
2021-06-16 12:00:00,4,6
2021-06-16 12:00:00,5,0
2021-06-16 12:00:00,6,0
2021-06-16 12:00:00,7,11
2021-06-16 12:00:00,8,48
2021-06-16 12:00:00,9,39
2021-06-16 12:00:00,10,22
2021-06-16 12:00:00,11,1
2021-06-16 12:00:00,12,0
2021-06-16 12:00:00,13,0
2021-06-16 12:00:00,14,35
2021-06-16 12:00:00,15,45
2021-06-16 12:00:00,16,35
2021-06-16 12:00:00,17,15
2021-06-16 12:00:00,18,0
2021-06-16 12:00:00,19,6
2021-06-16 12:00:00,20,14
2021-06-16 12:00:00,21,39
2021-06-16 12:00:00,22,34
2021-06-16 12:00:00,23,34
2021-06-16 12:00:00,24,44
2021-06-16 12:00:00,25,6
2021-06-16 12:00:00,26,12
2021-06-16 12:00:00,27,16
2021-06-16 12:00:00,28,25
2021-06-16 12:00:00,29,46
2021-06-16 12:00:00,30,29
2021-06-16 12:00:00,31,66
2021-06-16 12:00:00,32,4
2021-06-16 12:00:00,33,25
2021-06-16 12:00:00,34,19
2021-06-16 12:00:00,35,34
2021-06-16 12:00:00,36,93
2021-06-16 12:00:00,37,48
2021-06-16 12:00:00,38,104
2021-06-16 12:00:00,39,6
2021-06-16 12:00:00,40,15
2021-06-16 12:00:00,41,13
2021-06-16 12:00:00,42,27
2021-06-16 12:00:00,43,96
2021-06-16 12:00:00,44,128
2021-06-16 12:00:00,45,100
2021-06-16 12:00:00,46,5
2021-06-16 12:00:00,47,18
2021-06-16 12:00:00,48,1
2021-06-16 12:00:00,49,25
2021-06-16 12:00:00,50,132
2021-06-16 12:00:00,51,192
2021-06-16 12:00:00,52,77
2021-06-16 12:00:00,53,10
2021-06-16 12:00:00,54,9
2021-06-16 12:00:00,55,3
2021-06-16 12:00:00,56,64
2021-06-16 12:00:00,57,110
2021-06-16 12:00:00,58,171
2021-06-16 12:00:00,59,101
2021-06-16 12:00:00,60,4
2021-06-16 12:00:00,61,21
2021-06-16 12:00:00,62,2
2021-06-16 12:00:00,63,3
2021-06-16 12:00:00,64,228
2021-06-16 12:00:00,65,203
2021-06-16 12:00:00,66,106
2021-06-16 12:00:00,67,4
2021-06-16 12:00:00,68,35
2021-06-16 12:00:00,69,49
2021-06-16 12:00:00,70,0
2021-06-16 12:00:00,71,165
2021-06-16 12:00:00,72,193
2021-06-16 12:00:00,73,179
2021-06-16 12:00:00,74,60
2021-06-16 12:00:00,75,43
2021-06-16 12:00:00,76,51
2021-06-16 12:00:00,77,0
2021-06-16 12:00:00,78,45
2021-06-16 12:00:00,79,142
2021-06-16 12:00:00,80,183
2021-06-16 12:00:00,81,88
2021-06-16 12:00:00,82,21
2021-06-16 12:00:00,83,34
2021-06-16 13:00:00,0,19
2021-06-16 13:00:00,1,31
2021-06-16 13:00:00,2,34
2021-06-16 13:00:00,3,8
2021-06-16 13:00:00,4,1
2021-06-16 13:00:00,5,1
2021-06-16 13:00:00,6,0
2021-06-16 13:00:00,7,17
2021-06-16 13:00:00,8,47
2021-06-16 13:00:00,9,36
2021-06-16 13:00:00,10,21
2021-06-16 13:00:00,11,3
2021-06-16 13:00:00,12,0
2021-06-16 13:00:00,13,0
2021-06-16 13:00:00,14,22
2021-06-16 13:00:00,15,49
2021-06-16 13:00:00,16,52
2021-06-16 13:00:00,17,12
2021-06-16 13:00:00,18,0
2021-06-16 13:00:00,19,1
2021-06-16 13:00:00,20,8
2021-06-16 13:00:00,21,32
2021-06-16 13:00:00,22,39
2021-06-16 13:00:00,23,38
2021-06-16 13:00:00,24,38
2021-06-16 13:00:00,25,6
2021-06-16 13:00:00,26,22
2021-06-16 13:00:00,27,19
2021-06-16 13:00:00,28,17
2021-06-16 13:00:00,29,68
2021-06-16 13:00:00,30,13
2021-06-16 13:00:00,31,75
2021-06-16 13:00:00,32,10
2021-06-16 13:00:00,33,16
2021-06-16 13:00:00,34,30
2021-06-16 13:00:00,35,34
2021-06-16 13:00:00,36,96
2021-06-16 13:00:00,37,73
2021-06-16 13:00:00,38,95
2021-06-16 13:00:00,39,10
2021-06-16 13:00:00,40,19
2021-06-16 13:00:00,41,13
2021-06-16 13:00:00,42,29
2021-06-16 13:00:00,43,86
2021-06-16 13:00:00,44,115
2021-06-16 13:00:00,45,86
2021-06-16 13:00:00,46,7
2021-06-16 13:00:00,47,30
2021-06-16 13:00:00,48,4
2021-06-16 13:00:00,49,33
2021-06-16 13:00:00,50,164
2021-06-16 13:00:00,51,192
2021-06-16 13:00:00,52,75
2021-06-16 13:00:00,53,12
2021-06-16 13:00:00,54,9
2021-06-16 13:00:00,55,2
2021-06-16 13:00:00,56,46
2021-06-16 13:00:00,57,145
2021-06-16 13:00:00,58,193
2021-06-16 13:00:00,59,90
2021-06-16 13:00:00,60,2
2021-06-16 13:00:00,61,21
2021-06-16 13:00:00,62,9
2021-06-16 13:00:00,63,7
2021-06-16 13:00:00,64,213
2021-06-16 13:00:00,65,224
2021-06-16 13:00:00,66,102
2021-06-16 13:00:00,67,3
2021-06-16 13:00:00,68,29
2021-06-16 13:00:00,69,32
2021-06-16 13:00:00,70,0
2021-06-16 13:00:00,71,212
2021-06-16 13:00:00,72,226
2021-06-16 13:00:00,73,209
2021-06-16 13:00:00,74,55
2021-06-16 13:00:00,75,37
2021-06-16 13:00:00,76,86
2021-06-16 13:00:00,77,0
2021-06-16 13:00:00,78,52
2021-06-16 13:00:00,79,153
2021-06-16 13:00:00,80,203
2021-06-16 13:00:00,81,100
2021-06-16 13:00:00,82,25
2021-06-16 13:00:00,83,32
2021-06-16 14:00:00,0,9
2021-06-16 14:00:00,1,14
2021-06-16 14:00:00,2,22
2021-06-16 14:00:00,3,2
2021-06-16 14:00:00,4,5
2021-06-16 14:00:00,5,0
2021-06-16 14:00:00,6,0
2021-06-16 14:00:00,7,10
2021-06-16 14:00:00,8,61
2021-06-16 14:00:00,9,31
2021-06-16 14:00:00,10,34
2021-06-16 14:00:00,11,7
2021-06-16 14:00:00,12,0
2021-06-16 14:00:00,13,0
2021-06-16 14:00:00,14,25
2021-06-16 14:00:00,15,53
2021-06-16 14:00:00,16,59
2021-06-16 14:00:00,17,33
2021-06-16 14:00:00,18,0
2021-06-16 14:00:00,19,4
2021-06-16 14:00:00,20,15
2021-06-16 14:00:00,21,30
2021-06-16 14:00:00,22,41
2021-06-16 14:00:00,23,51
2021-06-16 14:00:00,24,56
2021-06-16 14:00:00,25,3
2021-06-16 14:00:00,26,19
2021-06-16 14:00:00,27,22
2021-06-16 14:00:00,28,20
2021-06-16 14:00:00,29,91
2021-06-16 14:00:00,30,38
2021-06-16 14:00:00,31,65
2021-06-16 14:00:00,32,4
2021-06-16 14:00:00,33,19
2021-06-16 14:00:00,34,37
2021-06-16 14:00:00,35,32
2021-06-16 14:00:00,36,88
2021-06-16 14:00:00,37,63
2021-06-16 14:00:00,38,104
2021-06-16 14:00:00,39,11
2021-06-16 14:00:00,40,18
2021-06-16 14:00:00,41,18
2021-06-16 14:00:00,42,29
2021-06-16 14:00:00,43,84
2021-06-16 14:00:00,44,172
2021-06-16 14:00:00,45,107
2021-06-16 14:00:00,46,16
2021-06-16 14:00:00,47,27
2021-06-16 14:00:00,48,3
2021-06-16 14:00:00,49,42
2021-06-16 14:00:00,50,165
2021-06-16 14:00:00,51,209
2021-06-16 14:00:00,52,59
2021-06-16 14:00:00,53,7
2021-06-16 14:00:00,54,14
2021-06-16 14:00:00,55,2
2021-06-16 14:00:00,56,79
2021-06-16 14:00:00,57,158
2021-06-16 14:00:00,58,192
2021-06-16 14:00:00,59,87
2021-06-16 14:00:00,60,5
2021-06-16 14:00:00,61,22
2021-06-16 14:00:00,62,3
2021-06-16 14:00:00,63,10
2021-06-16 14:00:00,64,259
2021-06-16 14:00:00,65,222
2021-06-16 14:00:00,66,119
2021-06-16 14:00:00,67,4
2021-06-16 14:00:00,68,26
2021-06-16 14:00:00,69,39
2021-06-16 14:00:00,70,0
2021-06-16 14:00:00,71,189
2021-06-16 14:00:00,72,237
2021-06-16 14:00:00,73,226
2021-06-16 14:00:00,74,44
2021-06-16 14:00:00,75,41
2021-06-16 14:00:00,76,63
2021-06-16 14:00:00,77,0
2021-06-16 14:00:00,78,69
2021-06-16 14:00:00,79,184
2021-06-16 14:00:00,80,227
2021-06-16 14:00:00,81,82
2021-06-16 14:00:00,82,31
2021-06-16 14:00:00,83,29
2021-06-16 15:00:00,0,26
2021-06-16 15:00:00,1,32
2021-06-16 15:00:00,2,19
2021-06-16 15:00:00,3,9
2021-06-16 15:00:00,4,6
2021-06-16 15:00:00,5,3
2021-06-16 15:00:00,6,0
